Unnamed: 0;Demand;Import limit;Export limit;Import price;Export price;Import emission factor;Export emission factor;Generic production
2022-01-01 00:00:00;0.0;50.0;;81.22430223731243;;;;
2022-01-01 01:00:00;0.0;50.0;;122.6617550816784;;;;
2022-01-01 02:00:00;0.0;50.0;;125.7921840815055;;;;
2022-01-01 03:00:00;0.0;50.0;;133.2535744757759;;;;
2022-01-01 04:00:00;0.0;50.0;;144.6881941464924;;;;
2022-01-01 05:00:00;0.0;50.0;;159.4388234722807;;;;
2022-01-01 06:00:00;0.0;50.0;;176.6254281332454;;;;
2022-01-01 07:00:00;0.0;50.0;;195.1575443506069;;;;
2022-01-01 08:00:00;0.0;50.0;;213.8518750011746;;;;
2022-01-01 09:00:00;0.0;50.0;;231.483074362299;;;;
2022-01-01 10:00:00;0.0;50.0;;246.9032123808847;;;;
2022-01-01 11:00:00;0.0;50.0;;259.0834632658548;;;;
2022-01-01 12:00:00;0.0;50.0;;267.2056247960623;;;;
2022-01-01 13:00:00;0.0;50.0;;270.7142116654775;;;;
2022-01-01 14:00:00;0.0;50.0;;269.3858401138756;;;;
2022-01-01 15:00:00;0.0;50.0;;263.34177404548;;;;
2022-01-01 16:00:00;0.0;50.0;;253.0163413559978;;;;
2022-01-01 17:00:00;0.0;50.0;;239.1433135855744;;;;
2022-01-01 18:00:00;0.0;50.0;;222.7019282273701;;;;
2022-01-01 19:00:00;0.0;50.0;;204.8517578162614;;;;
2022-01-01 20:00:00;0.0;50.0;;186.8648698639077;;;;
2022-01-01 21:00:00;0.0;50.0;;169.9941120672401;;;;
2022-01-01 22:00:00;0.0;50.0;;155.4380982933695;;;;
2022-01-01 23:00:00;0.0;50.0;;143.3970572534488;;;;
2022-01-02 00:00:00;0.0;50.0;;135.4969308184605;;;;
2022-01-02 01:00:00;0.0;50.0;;132.2000297574325;;;;
2022-01-02 02:00:00;0.0;50.0;;134.4528452405616;;;;
2022-01-02 03:00:00;0.0;50.0;;141.225778792884;;;;
2022-01-02 04:00:00;0.0;50.0;;152.0209231146008;;;;
2022-01-02 05:00:00;0.0;50.0;;166.0700610267444;;;;
2022-01-02 06:00:00;0.0;50.0;;182.3738120336366;;;;
2022-01-02 07:00:00;0.0;50.0;;199.7809799606407;;;;
2022-01-02 08:00:00;0.0;50.0;;217.0485389653181;;;;
2022-01-02 09:00:00;0.0;50.0;;232.959970881678;;;;
2022-01-02 10:00:00;0.0;50.0;;246.4069781722653;;;;
2022-01-02 11:00:00;0.0;50.0;;256.4498970833694;;;;
2022-01-02 12:00:00;0.0;50.0;;262.388983948763;;;;
2022-01-02 13:00:00;0.0;50.0;;263.7979014269188;;;;
2022-01-02 14:00:00;0.0;50.0;;260.5834040896498;;;;
2022-01-02 15:00:00;0.0;50.0;;252.9478845790716;;;;
2022-01-02 16:00:00;0.0;50.0;;241.4047144661243;;;;
2022-01-02 17:00:00;0.0;50.0;;226.7243635876495;;;;
2022-01-02 18:00:00;0.0;50.0;;209.8927793428924;;;;
2022-01-02 19:00:00;0.0;50.0;;192.018953279462;;;;
2022-01-02 20:00:00;0.0;50.0;;174.2780859859111;;;;
2022-01-02 21:00:00;0.0;50.0;;157.8275146461418;;;;
2022-01-02 22:00:00;0.0;50.0;;143.734675669541;;;;
